,Date,normalized_vol
157,2023-06-15,62.6955297430484
158,2023-06-12,-36.413333333333235
159,2023-06-09,-20.292769350016552
160,2023-06-08,-10.677147567006534
161,2023-06-05,-6.289713086074184
162,2023-06-02,-6.268229166666664
163,2023-06-01,-0.5058338430866184
164,2023-05-26,-5.534601619890746
165,2023-05-25,-6.128048349473389
166,2023-05-24,-3.21474827336912
167,2023-05-19,-0.8932452810566255
168,2023-05-18,-0.7484114121067121
169,2023-05-17,0.3755749741339572
170,2023-05-12,-0.7194025228401588
171,2023-05-11,0.4107260959939533
172,2023-05-10,-0.25016939648122827
173,2023-05-05,-1.273767182543496
174,2023-05-04,-0.3929645148308598
175,2023-05-03,0.7900691941580547
176,2023-04-28,1.6602024637150854
177,2023-04-27,0.1134467081031308
178,2023-04-24,-1.3888429212210973
179,2023-04-21,0.44565031130404775
180,2023-04-20,-0.6226586391437298
181,2023-04-17,-2.8763453719205976
182,2023-04-14,2.8215841202543888
183,2023-04-13,2.421029896555643
184,2023-04-10,7.408441009917732
185,2023-04-07,16.3214726873456
186,2023-04-06,31.43443193686899
187,2023-03-28,-15.539208013773687
188,2023-03-27,-14.235278549689042
189,2023-03-24,-13.474029648070628
190,2023-03-23,-9.109805451265299
191,2023-03-22,-7.69954724978326
192,2023-03-21,-4.469691737820196
193,2023-03-20,-4.031425465052201
194,2023-03-17,-4.187390913418314
195,2023-03-16,-2.8919109321927277
196,2023-03-15,-3.194163165542176
197,2023-03-14,-0.4447534203634232
198,2023-03-13,-1.0330262681523796
199,2023-03-10,-0.2513539524088096
200,2023-03-09,1.8226939681524459
201,2023-03-08,2.7601886619653815
202,2023-03-07,2.065889901147123
203,2023-03-06,2.293714317439462
204,2023-04-03,-7.005699775790813
205,2023-03-03,3.069858734415174
206,2023-03-02,4.896333742613769
207,2023-03-01,4.34620209742233
208,2023-02-27,2.976219461197485
209,2023-02-24,3.5831722811462607
210,2023-02-23,2.7728162110850665
211,2023-02-20,2.564895802759027
212,2023-02-17,2.1688311688311686
213,2023-02-16,2.944282454361055
214,2023-02-13,1.720517988174906
215,2023-02-10,1.0471540145899971
216,2023-02-09,1.1644139600564891
217,2023-02-06,0.8007269992479322
218,2023-02-03,-2.191405087049384
219,2023-02-02,-4.736114259805035
220,2023-01-30,-3.2508010055700716
221,2023-01-27,-3.5480111746707497
222,2023-01-26,-2.681187666335117
223,2023-01-23,-2.407238407238408
224,2023-01-20,-2.2600578343019206
225,2023-01-19,-2.13998737462299
226,2023-01-16,0.22691761363635946
227,2023-01-13,0.028311882576582657
228,2023-01-12,-2.2594794049388076
229,2023-01-09,-0.5849430250300321
230,2023-01-06,0.33427185238208484
231,2023-01-05,1.8567826935588847
232,2023-01-02,5.048854834679767
233,2022-12-30,3.7594732887250877
234,2022-12-29,0.9814301799789074
235,2022-12-28,2.8083877857621204
236,2022-12-23,0.6895824546604797
237,2022-12-22,-0.9501552232220256
238,2022-12-21,-1.9768488245368236
239,2022-12-16,-2.227805280528053
240,2022-12-15,-3.236028590860678
241,2022-12-14,-3.5691720059142464
242,2022-12-09,-4.406585918093687
243,2022-12-08,-5.20124321739673
244,2022-12-07,-5.977391660251226
245,2022-12-02,-4.382359128199971
246,2022-11-28,-2.122435897435896
247,2022-11-25,-2.6973239379251366
248,2022-11-24,-3.3960587387330317
249,2022-11-21,-2.278130716275399
250,2022-11-18,-1.0338056936689775
251,2022-11-17,-1.4009541984732825
252,2022-11-14,-0.9149812166965886
253,2022-11-11,-0.7295600108484763
254,2022-11-10,-0.36671443193449393
255,2022-11-07,1.7367477366730268
256,2022-11-04,2.659827129730576
257,2022-10-28,1.4186681505253895
258,2022-10-27,-0.13252670871412126
259,2022-10-26,0.387859474184677
260,2022-10-21,3.2766975148175126
261,2022-10-20,3.1871637390983905
262,2022-10-19,3.1703881101641187
263,2022-10-14,2.9277174710283105
264,2022-10-13,2.5405079921173637
265,2022-10-12,2.6064115380021
266,2022-10-07,2.8333872228852277
267,2022-10-06,2.1418103098989376
268,2022-10-05,2.58191189249027
269,2022-12-01,-2.618997992159863
270,2022-11-03,1.9814324641624015
271,2022-09-30,3.225659105018252
272,2022-09-29,3.1254173647500574
273,2022-09-26,4.053694114562539
274,2022-09-23,2.961203436691739
275,2022-09-22,3.309219987257668
276,2022-09-19,2.4691965416199397
277,2022-09-16,3.1292393300721937
278,2022-09-15,3.30576859369824
279,2022-09-12,2.7371818730187267
280,2022-09-09,2.8972419102227183
281,2022-09-08,3.1554070774560756
282,2022-09-05,2.1923410330936717
283,2022-09-02,2.8075955505713335
284,2022-09-01,4.443127464476539
285,2022-08-29,3.1450782333135274
286,2022-08-26,1.6779214130295672
287,2022-08-25,1.6613875006530006
288,2022-08-22,1.9064341551413124
289,2022-08-19,-0.35499207606972977
290,2022-08-18,-0.7393778942920457
291,2022-08-15,-0.8968898498981727
292,2022-08-12,-0.9418806624968407
293,2022-08-11,-0.704149933065595
294,2022-08-08,-2.0916005826185446
295,2022-08-05,0.13362174698392043
296,2022-08-04,-1.1864646539850356
297,2022-07-29,-2.523265807243709
298,2022-07-28,-2.7239063927847744
299,2022-07-27,-2.167257344655885
300,2022-07-22,-2.0162345730141635
301,2022-07-21,-1.9191583034336939
302,2022-07-20,-0.9178427615318396
303,2022-07-15,-1.632869547795921
304,2022-07-14,-2.2055151584108255
305,2022-07-13,-1.751859592127809
306,2022-07-08,0.23315820033138268
307,2022-07-07,0.0821155876185206
308,2022-07-06,-0.434148712890725
309,2022-06-30,1.0330781551157813
310,2022-06-27,1.7682800109379282
311,2022-06-24,1.4664037876918652
312,2022-06-23,0.9329936257109065
313,2022-06-20,1.8321711949987995
314,2022-06-17,0.9976021590601264
315,2022-06-16,1.3316964148409385
316,2022-06-13,1.9702672966839068
317,2022-06-10,0.7440320034833718
318,2022-06-09,0.036598742193830046
319,2022-06-06,-0.3990476921895411
320,2022-06-03,-0.17219917012448233
321,2022-06-02,-0.3353285139496845
322,2022-08-01,-2.010965330031433
323,2022-07-01,-0.11890569266712184
324,2022-05-27,-0.44744859101294676
325,2022-05-26,0.12353766963032392
326,2022-05-25,-0.3522507532490881
327,2022-05-20,-0.2422615181311171
328,2022-05-19,-0.46479840533342254
329,2022-05-18,0.14673676455814805
330,2022-05-13,1.0428108952891266
331,2022-05-12,0.6009425752421439
332,2022-05-11,0.672803919334625
333,2022-05-06,2.609874164190195
334,2022-05-05,2.4626881759063006
335,2022-05-04,2.807513773805912
336,2022-04-29,2.912224071979568
337,2022-04-28,2.0304253643166614
338,2022-04-25,1.9921426614729825
339,2022-04-22,3.0011217356807705
340,2022-04-21,3.650057495947574
341,2022-04-18,4.159706748094963
342,2022-04-15,4.200518894855136
343,2022-04-14,4.3972722126214165
344,2022-04-11,5.148910641464729
345,2022-04-08,5.86628324946082
346,2022-04-07,6.370839936608555
347,2022-04-04,5.0505511212466745
348,2022-04-01,5.225844922949788
349,2022-03-28,5.253206055346638
350,2022-03-25,4.434580947003308
351,2022-03-24,3.69144819374455
352,2022-03-23,2.7899749866194807
353,2022-03-22,4.173308978191076
354,2022-03-21,3.5303568310146103
355,2022-03-18,2.2388643441732436
356,2022-03-17,2.152355085943893
357,2022-03-16,1.5307761937089837
358,2022-03-15,1.056419171858937
359,2022-03-14,1.5335475578406157
360,2022-03-11,0.5826880279032225
361,2022-03-10,-0.45654140068946414
362,2022-03-09,0.1225959656585162
363,2022-03-08,-1.2490952006294265
364,2022-03-07,-1.4721834805516791
365,2022-03-04,-1.7978891487075783
366,2022-03-03,0.09668327296552233
367,2022-03-02,0.9753204933471056
368,2022-02-28,0.5260170293282855
369,2022-02-25,1.8318072231921239
370,2022-02-24,1.8503397226307543
371,2022-02-21,1.6815855181023727
372,2022-02-18,0.5560601473408022
373,2022-02-17,1.7802873439107731
374,2022-02-14,2.0951573786736897
375,2022-02-11,2.2009124935114603
376,2022-02-10,2.98613608270592
377,2022-02-07,1.7842038067006127
378,2022-02-04,3.260465914587526
379,2022-02-03,2.603477723376222
380,2022-01-31,3.695890218650191
381,2022-01-28,4.632262981608137
382,2022-01-27,5.8166793910270815
383,2022-01-24,5.316277605579235
384,2022-01-21,6.857341160820151
385,2022-01-20,10.30628440212069
386,2022-01-17,11.697806031475302
387,2022-01-14,15.959055484471302
388,2022-01-13,18.79019783440527
389,2022-01-10,23.25111725899127
390,2022-01-07,79.20438957475997
391,2022-01-06,-91.99198396793595
392,2022-01-03,-41.97427293064872
393,2022-03-01,-1.2410858516212917
394,2021-12-30,-4.516982796647554
395,2021-12-29,-3.3579123173277736
396,2021-12-24,8.074809051324161
397,2021-12-23,10.075978959672716
398,2021-12-22,11.36400869274489
399,2021-12-17,11.019836295258461
400,2021-12-16,13.56974355071911
401,2021-12-15,11.438782991202359
402,2021-12-10,4.240808080808071
403,2021-12-09,-3.7672304597272994
404,2021-12-08,-1.7707962712588066
405,2021-12-03,14.035844225845569
406,2021-11-29,4.431535269709554
407,2021-11-26,11.61308615049074
408,2021-11-25,-0.3473874806001036
409,2021-11-22,0.8838526912181417
410,2021-11-19,11.310572687224658
411,2021-11-18,2.427974074848444
412,2021-11-15,-7.436583261432281
413,2021-11-12,2.6288395904436888
414,2021-11-11,11.555113503393391
415,2021-11-08,26.106907894736956
416,2021-11-05,13.818971589575085
417,2021-10-29,-3.9216020451640548
418,2021-10-28,-4.08557727775729
419,2021-10-27,-4.87603692020095
420,2021-10-22,-23.912408759124105
421,2021-10-21,-18.79607818170244
422,2021-10-20,-13.668171557562086
423,2021-10-15,-8.645084911822343
424,2021-10-14,-6.4397426109717495
425,2021-10-13,-5.453455571227079
426,2021-10-08,-7.092555131818941
427,2021-10-07,-4.776339997546919
428,2021-10-06,-4.4118870813950135
429,2021-12-02,6.793773832593615
430,2021-11-04,-5.291738382099836
431,2021-12-01,13.569098712446374
432,2021-11-01,-16.141564561734295
433,2021-10-01,-4.101665205959685
434,2021-09-30,-5.236952956686718
435,2021-09-27,-4.178654292343393
436,2021-09-24,-3.9420755201643964
437,2021-09-23,-4.578874629812438
438,2021-09-20,-1.6865202560269845
439,2021-09-17,-4.279288926965086
440,2021-09-16,-3.651181744091294
441,2021-09-13,-4.122052130740603
442,2021-09-10,2.8701816570669174
443,2021-09-09,-12.288450704225244
444,2021-09-06,2.12135238478567
445,2021-09-03,7.021049114600736
446,2021-09-02,4.484842391031118
447,2021-08-30,1.8987995866126082
448,2021-08-27,2.2506098552610108
449,2021-08-26,2.063124033922373
450,2021-08-23,-0.6468010517090246
451,2021-08-20,0.796982167352533
452,2021-08-19,1.3051067512983243
453,2021-08-16,-0.5489487007284207
454,2021-08-13,-2.922265877555082
455,2021-08-12,-0.10970129526830558
456,2021-08-09,-0.7054021721282594
457,2021-08-06,-0.9877586642474927
458,2021-08-05,-3.773840601094134
459,2021-08-02,-4.108170310701954
460,2021-07-30,-3.7850606121737846
461,2021-07-29,-2.918924610416958
462,2021-07-28,-3.3569568174654516
463,2021-07-23,-2.6996723026508103
464,2021-07-22,-2.2875476985451946
465,2021-07-21,-2.352692982952935
466,2021-07-16,-3.162966387109555
467,2021-07-15,-2.0420919990835733
468,2021-07-14,-1.4944318817321942
469,2021-07-09,-1.2449431099873567
470,2021-07-08,-2.2184416884489178
471,2021-07-07,-2.2219723807301492
472,2021-07-02,-1.405351266275575
473,2021-07-01,-1.2381210860146965
474,2021-06-28,-0.9731611608855154
475,2021-06-25,-0.28000466658240813
476,2021-06-24,-0.8754885592688733
477,2021-06-21,-1.0535746282028313
478,2021-06-18,-1.5367936741517576
479,2021-06-17,-1.0914110318022485
480,2021-06-14,-1.0041715957910464
481,2021-06-11,-1.2394810628367503
482,2021-06-10,-1.2318169531134195
483,2021-06-07,-0.06083964924079702
484,2021-06-04,-0.2789050585467993
485,2021-06-03,0.19194638802846029
486,2021-05-28,-0.10798872575827546
487,2021-05-27,-0.10870040166041908
488,2021-05-26,0.06307516457111462
489,2021-05-21,0.465566244893561
490,2021-05-20,0.46262289618396946
491,2021-05-19,0.4650883126644118
492,2021-05-14,-0.027331189710610933
493,2021-05-13,0.2970106075216965
494,2021-05-12,0.17746816650488206
495,2021-05-07,-0.6587248214686009
496,2021-05-06,-0.5765674155518116
497,2021-05-05,-0.8843006302323381
498,2021-04-30,-0.502858108731062
499,2021-04-29,-0.47228266188837664
500,2021-04-26,-0.6887410425123459
501,2021-04-23,-0.3886356863001645
502,2021-04-22,-0.9514313284014154
503,2021-04-19,-0.6902886957962084
504,2021-04-16,-0.2217300213616684
505,2021-04-15,-0.1712449974136277
506,2021-04-12,0.23778374222785642
507,2021-04-09,0.7598934242202934
508,2021-04-08,0.16447145087921733
509,2021-04-05,0.7758424813622206
510,2021-04-02,1.9039446460672258
511,2021-04-01,1.486196859811533
512,2021-03-26,1.6475119069491355
513,2021-03-25,0.6938250614179803
514,2021-03-24,1.4403948201690222
515,2021-03-23,1.754483309659092
516,2021-03-22,2.089561709649641
517,2021-03-19,2.4954542294590656
518,2021-03-18,2.7262508458384747
519,2021-03-17,2.5389727203279153
520,2021-03-16,2.136536180308422
521,2021-03-15,2.8333652223826347
522,2021-03-12,3.0869140801532953
523,2021-03-11,2.8437068552590814
524,2021-03-10,3.1093340325118004
525,2021-03-09,2.991693488734733
526,2021-03-08,3.4890551859424797
527,2021-03-05,3.437903613171801
528,2021-03-04,3.7429817419333276
529,2021-03-03,3.0996320925024583
530,2021-02-26,3.5629985202295464
531,2021-02-25,4.878127400244274
532,2021-02-22,2.9406005135095588
533,2021-02-19,2.713534822601839
534,2021-02-18,2.3740967440278853
535,2021-02-15,1.426215742764901
536,2021-02-12,0.9077477012236221
537,2021-02-11,0.1971561230412084
538,2021-02-08,0.6407664276478207
539,2021-02-05,2.5536342769701608
540,2021-02-04,2.8221421345472932
541,2021-01-29,1.7863035292057072
542,2021-01-28,1.7396539567174683
543,2021-01-25,1.5342465753424654
544,2021-01-22,2.6305850383002167
545,2021-01-21,2.818958689399306
546,2021-01-18,2.314745169238746
547,2021-01-15,3.268464603125955
548,2021-01-14,4.692537989332795
549,2021-01-11,5.2073715462593935
550,2021-01-08,4.879869825077445
551,2021-01-07,4.441004484304929
552,2021-01-04,-1.562490497187164
553,2021-03-02,4.084157295894603
554,2021-03-01,4.876962587631016
555,2021-02-01,3.3530935757256377
556,2021-01-01,-0.39025896337462856
557,2020-12-30,2.5382736777837143
558,2020-12-25,1.3539967373572561
559,2020-12-24,1.418137053754617
560,2020-12-23,2.947071601637562
561,2020-12-18,2.5803170297533287
562,2020-12-17,2.6796116504854353
563,2020-12-16,0.3679284050956542
564,2020-12-11,-2.748051721886017
565,2020-12-10,-1.8227761360229566
566,2020-12-09,0.416816716217914
567,2020-12-04,5.798343330477006
568,2020-12-03,0.2008896541828097
569,2020-12-02,2.6308710350284126
570,2020-11-30,-1.0050817095017004
571,2020-11-27,1.9408959587872916
572,2020-11-26,2.282801104581181
573,2020-11-23,0.31093294460641424
574,2020-11-20,1.073638829010501
575,2020-11-19,1.6563658838071706
576,2020-11-16,4.445671610392344
577,2020-11-13,5.258493353028069
578,2020-11-12,3.7746750120365893
579,2020-11-09,5.436262575221641
580,2020-11-06,3.5656506133819046
581,2020-11-05,-0.8278747178950804
582,2020-11-02,6.150422228275676
583,2020-10-30,8.706890541482686
584,2020-10-29,9.489407366380513
585,2020-10-28,7.254386655126289
586,2020-10-23,15.086805555555564
587,2020-10-22,27.249488372093108
588,2020-10-21,34.735586481113415
589,2020-10-16,-7.990238836967787
590,2020-10-15,-6.772880810680379
591,2020-10-14,-6.159111111111096
592,2020-10-09,-5.8074310827007585
593,2020-10-08,-9.377063810798733
594,2020-10-07,-5.351416035101708
595,2020-10-02,-2.6596952113753667
596,2020-09-28,2.4261772474724426
597,2020-09-25,0.717061759201497
598,2020-09-24,-0.2524237376082147
599,2020-09-21,-0.7076930407642987
600,2020-09-18,-0.37520636349992487
601,2020-09-17,-0.006987021607362922
602,2020-09-14,0.47626688918129584
603,2020-09-11,-0.2562623685032798
604,2020-09-10,-0.9764704487802564
605,2020-09-07,-1.3406416250201514
606,2020-09-04,-1.5626873217058455
607,2020-09-03,-0.5570501554684332
608,2020-08-31,-1.1637281216348696
609,2020-08-28,-0.9120233907007703
610,2020-08-27,-0.836851267134385
611,2020-08-24,-0.3851394089207169
612,2020-08-21,-0.15932584746662085
613,2020-08-20,-0.22792292641782075
614,2020-08-17,-0.3368824732801745
615,2020-08-14,-0.4615735899506267
616,2020-08-13,-0.5378430253670177
617,2020-08-10,0.3558269745946701
618,2020-08-07,0.38483311785306384
619,2020-08-06,0.7031879194630868
620,2020-08-03,0.5778858621138893
621,2020-07-30,0.5404150950185
622,2020-07-29,0.2397888368230614
623,2020-07-24,0.43312310782401964
624,2020-07-23,0.6406547923545548
625,2020-07-22,0.5290966064095362
626,2020-07-17,0.5295812535146759
627,2020-07-16,0.6485115984252428
628,2020-07-15,0.4386307097557844
629,2020-07-10,0.3933847953766465
630,2020-07-09,1.0246553036336925
631,2020-07-08,1.0349171376568633
632,2020-07-03,0.379746835443038
633,2020-07-02,0.0796456933414783
634,2020-06-29,0.14499221460711348
635,2020-06-26,0.2764505119453925
636,2020-06-25,-0.13444699161937634
637,2020-06-22,-0.25249567752438873
638,2020-06-19,-0.028331404296452162
639,2020-06-18,0.08987128262026714
640,2020-06-15,-0.4119779751056645
641,2020-06-12,-0.19866799013800385
642,2020-06-11,0.21106247969266587
643,2020-06-08,-0.9844613019353771
644,2020-06-05,-1.1813280966616209
645,2020-06-04,-0.9448531445323294
646,2020-05-29,-0.12452153689616692
647,2020-05-28,-0.3715752186799676
648,2020-05-27,-0.10218882250064114
649,2020-05-22,-0.19079452119972154
650,2020-05-21,-0.48871711756638764
651,2020-05-20,-0.3525391775656885
652,2020-05-15,-0.0527459071883954
653,2020-05-14,0.6149304838090731
654,2020-05-13,0.5684652514848639
655,2020-05-08,0.43497363796133504
656,2020-05-07,0.3590741125443017
657,2020-05-06,-0.17185710495836204
658,2020-10-01,-0.08217597994439269
659,2020-07-01,-0.12184746696035165
660,2020-06-01,-0.2891046031704302
661,2020-05-01,-0.15013221871534524
662,2020-04-30,0.45861717181689504
663,2020-04-27,0.07520250675022494
664,2020-04-24,1.3172296912575432
665,2020-04-23,1.0152381867999791
666,2020-04-20,1.339488695797709
667,2020-04-17,2.4703370055578326
668,2020-04-16,0.532170119956379
669,2020-04-13,1.0979833995366974
670,2020-04-10,0.49384896109247167
671,2020-04-09,-1.0516697615468507
672,2020-04-06,0.5358668732892089
673,2020-04-03,2.3683131188843976
674,2020-04-02,3.438652961450283
675,2020-03-27,3.8487936569705212
676,2020-03-26,3.4562770262658464
677,2020-03-25,3.6058510784826865
678,2020-03-24,4.027869876507616
679,2020-03-20,5.529824561403509
680,2020-03-19,3.8463102256556194
681,2020-03-18,3.5826828913559883
682,2020-03-17,5.076015378173651
683,2020-03-13,7.328861903417114
684,2020-03-12,10.508912670271311
685,2020-03-11,10.94398863098058
686,2020-03-10,13.152120358965346
687,2020-03-06,17.685520653490357
688,2020-03-05,18.335422698781386
689,2020-03-04,16.7090481786134
690,2020-03-03,20.273864712626498
691,2020-02-28,13.550179090356155
692,2020-02-27,11.048780487804882
693,2020-02-24,9.260597795204003
694,2020-02-21,7.2411289590706955
695,2020-02-20,7.9566390248776075
696,2020-02-17,5.869901122309478
697,2020-02-14,4.444143113057325
698,2020-02-13,4.700851546228682
699,2020-02-10,4.825538233110617
700,2020-02-07,4.16744343127322
701,2020-02-06,3.092413006274954
702,2020-02-03,4.6603155701101535
703,2020-01-31,7.432888135437907
704,2020-01-30,5.783329961561809
705,2020-01-27,5.619578280345241
706,2020-01-24,5.138066880439762
707,2020-01-23,5.068211068211068
708,2020-01-20,2.598009458600977
709,2020-01-17,1.6674449146359316
710,2020-01-16,1.8245781015484872
711,2020-01-13,-0.6725016867831205
712,2020-01-10,0.6367346938775428
713,2020-01-09,-1.003224520850694
714,2020-01-06,0.7519316068107056
715,2020-01-03,-1.8520875012298725
716,2019-12-27,-2.4046495956873297
717,2019-12-26,-3.000301689460982
718,2019-12-25,-2.693676463467774
719,2019-12-20,-2.711592037792226
720,2019-12-19,-1.9496816557528724
721,2019-12-18,-1.384465641424958
722,2019-12-13,0.775231227465119
723,2019-12-12,0.5005586929604677
724,2019-12-11,1.7588030577042886
725,2019-12-06,-0.08758755246129446
726,2019-12-05,0.501302761855133
727,2019-12-04,0.031065088757394384
728,2019-11-29,0.5982019448351773
729,2019-11-28,0.7131960608773501
730,2019-11-25,0.3636232215783821
731,2019-11-22,-0.08869643123786772
732,2019-11-21,0.23603250210142815
733,2019-11-18,-0.5340790287223859
734,2019-11-15,-0.49853040197513987
735,2019-11-14,-0.7282123952819568
736,2019-11-11,-1.6907441053805174
737,2019-11-08,-3.234232333885794
738,2019-11-07,-2.6929374459498416
739,2019-11-04,-1.7736826950763043
740,2020-01-02,-0.6461528414223987
741,2019-11-01,-0.5344369227396054
742,2019-10-30,-0.7564983079449474
743,2019-10-25,-0.41257225433525974
744,2019-10-24,-0.8761202965965096
745,2019-10-23,-0.26646867512685746
746,2019-10-18,0.3075309591851684
747,2019-10-17,0.35814375206066473
748,2019-10-16,0.769285970577682
749,2019-10-11,0.06928992826345726
750,2019-10-10,0.45753869446648704
751,2019-10-09,0.4307652789754694
752,2019-10-04,-0.4477623968052144
753,2019-10-03,-0.5304099242046733
754,2019-10-02,-0.6983457079588379
755,2019-09-30,-1.1071705361054025
756,2019-09-27,-1.318964052525546
757,2019-09-26,-0.9504295792684353
758,2019-09-23,-1.119663873005541
759,2019-09-20,-0.943342615218503
760,2019-09-19,-0.9898342849185352
761,2019-09-16,-1.6227035826163085
762,2019-09-13,-1.0503786894746308
763,2019-09-12,-0.6764755910869205
764,2019-09-09,0.5398852501289322
765,2019-09-06,0.7733633960503811
766,2019-09-05,0.8178376434432937
767,2019-09-02,1.96159897403353
768,2019-08-30,3.247049465640553
769,2019-08-29,3.3873601323220712
770,2019-08-26,3.3042378985432714
771,2019-08-23,3.484023848403147
772,2019-08-22,2.8496640360052012
773,2019-08-19,3.048975928456496
774,2019-08-16,3.8288372093023266
775,2019-08-15,4.057835561125037
776,2019-08-12,3.6298835564261647
