,Date,Z_Score
363,1963-06-17,0.0
364,1963-06-18,0.0
365,1963-06-19,-0.15327473077386994
366,1963-06-20,-0.15267769531325784
367,1963-06-21,-0.15220421513217228
368,1963-06-24,0.0
369,1963-06-25,0.1511987147859744
370,1963-06-26,0.0
371,1963-06-27,0.0
372,1963-06-28,0.14925846812547294
373,1963-07-01,0.14859483724103237
374,1963-07-02,-0.1477387545129817
375,1963-07-03,-0.29365617491191237
376,1963-07-05,-0.5828415968563313
377,1963-07-08,-0.8676099741985288
378,1963-07-09,-0.7203061251351301
379,1963-07-10,-0.43100263788229815
380,1963-07-11,-0.5739798826783153
381,1963-07-12,-0.43298750549396453
382,1963-07-15,-0.29021761825006287
383,1963-07-16,-0.2908856396651159
384,1963-07-17,-0.4371865136744882
385,1963-07-18,-0.14608747465023506
