,Date,normalized_vol
0,2024-06-10,-5.9687500000000675
1,2024-06-07,-2.3350383631713028
2,2024-06-06,-0.8163934426227788
3,2024-06-03,6.478260869565391
4,2024-05-30,18.190288713912405
5,2024-05-29,-168.86206896533704
6,2024-05-24,12.524296675190838
7,2024-05-23,-43.60725388600752
8,2024-05-22,-5.1520252498683226
9,2024-05-17,3.4726724462873646
10,2024-05-16,-8.164317925591838
11,2024-05-15,-3.423400673400726
12,2024-05-10,0.07365992190282111
13,2024-05-09,-5.647694753577029
14,2024-05-08,-1.7816350867893895
15,2024-05-03,-2.384946486738021
16,2024-05-02,-3.3741229880314
17,2024-04-29,-2.5182779736500294
18,2024-04-26,-2.73719533733661
19,2024-04-25,-3.7125429553264344
20,2024-04-22,-2.2156734693877596
21,2024-04-19,-0.25196974472112266
22,2024-04-18,-0.7269503546098752
23,2024-04-15,-0.12134166392635343
24,2024-04-12,0.09709887507402205
25,2024-04-11,-0.03678449668046758
26,2024-04-08,0.7975310951089255
27,2024-04-05,-0.3832537788384789
28,2024-04-04,1.71677045308136
29,2024-03-29,1.7800024417043638
30,2024-03-28,2.9954407294833056
31,2024-03-27,1.168517809268508
32,2024-03-26,5.181347150259131
33,2024-03-22,4.075429214748097
34,2024-03-21,1.4349775784752834
35,2024-03-20,-2.417246647428302
36,2024-03-19,0.06508485747247865
37,2024-03-15,-1.1009979353062196
38,2024-03-14,-1.7723427730783214
39,2024-03-13,-1.0821917808219939
40,2024-03-12,0.8432432432432719
41,2024-03-08,0.38637770897827906
42,2024-03-07,-0.29676601141410913
43,2024-03-06,-4.061009174311816
44,2024-03-05,0.08393285371697574
45,2024-05-01,-12.054242002781416
46,2024-04-01,1.030513429563338
47,2024-03-01,-1.8473094170403335
48,2024-02-29,-4.25382262996953
49,2024-02-26,-12.454169130691842
50,2024-02-23,-14.010801393727979
51,2024-02-22,-10.941698727434007
52,2024-02-19,-7.3304940374787035
53,2024-02-16,-3.370015455950478
54,2024-02-15,-3.1218499851762975
55,2024-02-12,-8.420761245674743
56,2024-02-09,-6.149700598802173
57,2024-02-08,-3.3090909090908704
58,2024-02-05,4.805157593123369
59,2024-01-29,50.749999999998565
60,2024-01-26,-3.7219917012447503
61,2024-01-25,-0.47838785046738125
62,2024-01-22,-0.5811320754717203
63,2024-01-19,-3.234261501210654
64,2024-01-18,-2.5060599131031487
65,2024-01-15,-2.064251689376271
66,2024-01-12,-1.7547666533705617
67,2024-01-11,-0.675535231760554
68,2024-01-08,0.09520538535509414
69,2024-01-05,0.557585385226379
70,2023-12-29,-2.8536712678343634
71,2023-12-28,-1.5574136008918598
72,2023-12-27,0.019773129357881752
73,2023-12-22,-2.096026008054723
74,2023-12-21,-0.6424609178013171
75,2023-12-20,-0.13130256876562835
76,2023-12-15,-0.9912565905096682
77,2023-12-14,-0.13575686340357312
78,2023-12-13,-1.6178343949044758
79,2023-12-08,-1.5099221104544032
80,2023-12-07,-0.8105571178840209
81,2023-12-06,-0.7059531420405418
82,2024-02-02,-0.04441186616075836
83,2024-01-04,0.3165829145728602
84,2024-02-01,1.1725536062378275
85,2024-01-01,-0.6515775034293578
86,2023-12-01,-2.5531929031829343
87,2023-11-30,-1.4609774523477341
88,2023-11-27,-1.3132966437594418
89,2023-11-24,-0.5871905956271687
90,2023-11-23,-0.7616906474820189
91,2023-11-20,-1.1001666780829653
92,2023-11-17,-1.639511503375874
93,2023-11-16,-1.3030698889614558
94,2023-11-13,-1.0147533963953432
95,2023-11-10,-0.9009753766086572
96,2023-11-09,-1.0728415603623518
97,2023-11-06,-1.1174247447288062
98,2023-11-03,-0.9397533206831137
99,2023-10-27,-0.20912547528516715
100,2023-10-26,0.05662503410075391
101,2023-10-25,-0.07487506973542174
102,2023-10-20,-0.09301237335538674
103,2023-10-19,0.25563252888212956
104,2023-10-18,0.2774494941682401
105,2023-10-13,0.2620959713280665
106,2023-10-12,0.47698287380055865
107,2023-10-11,0.3272474286896175
108,2023-10-06,0.38978269954032013
109,2023-10-05,0.5823436376707397
110,2023-10-04,0.6371503631587093
111,2023-09-29,0.0861567579823137
112,2023-09-28,-0.16949905258171405
113,2023-09-25,0.08727360638233575
114,2023-09-22,0.4036697247706404
115,2023-09-21,0.1989130900827484
116,2023-09-18,0.2215010141987811
117,2023-09-15,0.43785173094258256
118,2023-09-14,0.4430569057055249
119,2023-09-11,0.2776637432356762
120,2023-09-08,0.08711134478884773
121,2023-09-07,0.3644681441724877
122,2023-09-04,0.11016407884594116
123,2023-11-02,-0.30948229816481077
124,2023-09-01,0.25324846125519407
125,2023-08-31,0.3024974963089864
126,2023-08-28,0.6423775180303449
127,2023-08-25,0.4376726144297947
128,2023-08-24,0.45150219948211023
129,2023-08-21,0.2756372499238354
130,2023-08-18,0.374992478488472
131,2023-08-17,0.13220093090733565
132,2023-08-14,0.4906994083642368
133,2023-08-11,0.37861501470433573
134,2023-08-10,0.688323436853402
135,2023-08-07,0.5175065661432625
136,2023-08-04,0.5953728771843443
137,2023-08-03,0.9430729181565962
138,2023-07-28,0.6521576452980763
139,2023-07-27,1.0256442489000597
140,2023-07-26,0.6457711006964215
141,2023-07-21,0.857449381979652
142,2023-07-20,1.2973271611655688
143,2023-07-19,1.259812406244339
144,2023-07-14,0.9016970280313416
145,2023-07-13,1.2354874216344665
146,2023-07-12,1.0498245169263922
147,2023-07-07,0.4084521011993814
148,2023-07-06,0.7431511313188618
149,2023-07-05,0.3530211480362559
150,2023-06-30,0.1926489599247857
151,2023-06-29,0.5831796032661832
